Category,Book Name,Book Rate,Book Price(£),Book Availability,Book Url
New Adult,The Mistake (Off-Campus #2),43.29,Three,In stock,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
New Adult,The Matchmaker's Playbook (Wingmen Inc. #1),55.85,One,In stock,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html
New Adult,The Hook Up (Game On #1),36.29,Five,In stock,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
New Adult,Shameless,58.35,Three,In stock,https://books.toscrape.com/catalogue/shameless_52/index.html
New Adult,Off Sides (Off #1),39.45,Five,In stock,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
Young Adult,The Requiem Red,22.65,One,In stock,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html
Young Adult,Set Me Free,17.46,Five,In stock,https://books.toscrape.com/catalogue/set-me-free_988/index.html
Young Adult,The Natural History of Us (The Fine Art of Pretending #2),45.22,Three,In stock,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html
Young Adult,Obsidian (Lux #1),14.86,Two,In stock,https://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html
Young Adult,Burning,28.81,Three,In stock,https://books.toscrape.com/catalogue/burning_884/index.html
Young Adult,A Fierce and Subtle Poison,28.13,Four,In stock,https://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html
Young Adult,Scarlett Epstein Hates It Here,43.55,Five,In stock,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html
Young Adult,"Nightingale, Sing",38.28,One,In stock,https://books.toscrape.com/catalogue/nightingale-sing_823/index.html
Young Adult,Library of Souls (Miss Peregrine’s Peculiar Children #3),48.56,Five,In stock,https://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html
Young Adult,Frostbite (Vampire Academy #2),29.99,Five,In stock,https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html
Young Adult,Wild Swans,14.36,Two,In stock,https://books.toscrape.com/catalogue/wild-swans_782/index.html
Young Adult,Until Friday Night (The Field Party #1),46.31,Two,In stock,https://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html
Young Adult,This Is Where It Ends,27.12,Two,In stock,https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html
Young Adult,The Darkest Lie,35.35,Five,In stock,https://books.toscrape.com/catalogue/the-darkest-lie_747/index.html
Young Adult,My Kind of Crazy,40.36,One,In stock,https://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html
Young Adult,Don't Get Caught,55.35,One,In stock,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html
Young Adult,Catching Jordan (Hundred Oaks),50.83,Three,In stock,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html
Young Adult,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),58.14,Four,In stock,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html
Young Adult,The Epidemic (The Program 0.6),14.44,Five,In stock,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html
Young Adult,Stars Above (The Lunar Chronicles #4.5),48.05,Two,In stock,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html
Young Adult,No Love Allowed (Dodge Cove #1),54.65,Four,In stock,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html
Young Adult,"Exit, Pursued by a Bear",51.34,Four,In stock,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
Young Adult,The Alien Club,54.4,One,In stock,https://books.toscrape.com/catalogue/the-alien-club_569/index.html
Young Adult,Don't Forget Steven,33.23,One,In stock,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
Young Adult,South of Sunshine,28.93,One,In stock,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html
Young Adult,My Life Next Door (My Life Next Door ),36.39,Five,In stock,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html
Young Adult,Future Shock (Future Shock #1),55.65,Five,In stock,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html
Young Adult,Nightstruck: A Novel,50.35,Four,In stock,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html
Young Adult,Tell the Wolves I'm Home,50.96,Two,In stock,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html
Young Adult,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,Four,In stock,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html
Young Adult,Where She Went (If I Stay #2),41.73,Four,In stock,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html
Young Adult,Two Summers,14.64,One,In stock,https://books.toscrape.com/catalogue/two-summers_415/index.html
Young Adult,The Darkest Corners,11.33,Five,In stock,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html
Young Adult,Tell Me Three Things,41.81,One,In stock,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html
Young Adult,Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,Four,In stock,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html
Young Adult,Kill the Boy Band,15.52,Five,In stock,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html
Young Adult,Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,Five,In stock,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html
Young Adult,An Abundance of Katherines,10.0,Five,In stock,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html
Young Adult,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,Four,In stock,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html
Young Adult,Walk the Edge (Thunder Road #2),32.36,Three,In stock,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html
Young Adult,Two Boys Kissing,32.74,Two,In stock,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html
Young Adult,The New Guy (and Other Senior Year Distractions),44.92,Three,In stock,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html
Young Adult,"The Land of 10,000 Madonnas",29.64,Four,In stock,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html
Young Adult,Scarlet (The Lunar Chronicles #2),14.57,Four,In stock,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html
Young Adult,Legend (Legend #1),43.69,Four,In stock,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html
Young Adult,Lady Renegades (Rebel Belle #3),53.04,Five,In stock,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html
Young Adult,Golden (Heart of Dread #3),42.21,Four,In stock,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html
Young Adult,Cinder (The Lunar Chronicles #1),26.09,One,In stock,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html
Young Adult,Boy Meets Boy,21.12,Three,In stock,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html
Young Adult,Annie on My Mind,36.83,Five,In stock,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html
Young Adult,New Moon (Twilight #2),12.86,Four,In stock,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html
Young Adult,Girl Online On Tour (Girl Online #2),53.47,One,In stock,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html
Young Adult,The Haters,27.89,Five,In stock,https://books.toscrape.com/catalogue/the-haters_67/index.html
Young Adult,The Art of Not Breathing,40.83,Four,In stock,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
Science,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,42.96,Four,In stock,https://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html
Science,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,57.36,Five,In stock,https://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html
Science,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,44.74,Four,In stock,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html
Science,Tipping Point for Planet Earth: How Close Are We to the Edge?,37.55,One,In stock,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html
Science,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,One,In stock,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
Science,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,28.41,One,In stock,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html
Science,The Origin of Species,10.01,Four,In stock,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html
Science,The Grand Design,13.76,Three,In stock,https://books.toscrape.com/catalogue/the-grand-design_405/index.html
Science,Peak: Secrets from the New Science of Expertise,16.28,Two,In stock,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html
Science,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,Four,In stock,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html
Science,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,Five,In stock,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html
Science,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,Two,In stock,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
Science,Seven Brief Lessons on Physics,30.6,Four,In stock,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html
Science,The Selfish Gene,29.45,One,In stock,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html
Poetry,A Light in the Attic,51.77,Three,In stock,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html
Poetry,The Black Maria,52.15,One,In stock,https://books.toscrape.com/catalogue/the-black-maria_991/index.html
Poetry,Shakespeare's Sonnets,20.66,Four,In stock,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html
Poetry,Olio,23.88,One,In stock,https://books.toscrape.com/catalogue/olio_984/index.html
Poetry,You can't bury them all: Poems,33.63,Two,In stock,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html
Poetry,Slow States of Collapse: Poems,57.31,Three,In stock,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html
Poetry,Untitled Collection: Sabbath Poems 2014,14.27,Four,In stock,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html
Poetry,Poems That Make Grown Women Cry,14.19,Four,In stock,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html
Poetry,Night Sky with Exit Wounds,41.05,One,In stock,https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html
Poetry,salt.,46.78,Four,In stock,https://books.toscrape.com/catalogue/salt_731/index.html
Poetry,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",50.89,Five,In stock,https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html
Poetry,Out of Print: City Lights Spotlight No. 14,53.64,Five,In stock,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html
Poetry,Les Fleurs du Mal,29.04,Five,In stock,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html
Poetry,Howl and Other Poems,40.45,Two,In stock,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html
Poetry,Leave This Song Behind: Teen Poetry at Its Best,51.17,Five,In stock,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html
Poetry,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,Five,In stock,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html
Poetry,The Crossover,38.77,Four,In stock,https://books.toscrape.com/catalogue/the-crossover_398/index.html
Poetry,Booked,17.49,Five,In stock,https://books.toscrape.com/catalogue/booked_365/index.html
Poetry,Twenty Love Poems and a Song of Despair,30.95,Four,In stock,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html
Paranormal,"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,One,In stock,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html
Art,Wall and Piece,44.18,Four,In stock,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html
Art,Feathers: Displays of Brilliant Plumage,49.05,Three,In stock,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html
Art,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,Four,In stock,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html
Art,The New Drawing on the Right Side of the Brain,43.02,Three,In stock,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html
Art,History of Beauty,10.29,Four,In stock,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html
Art,The Story of Art,41.14,Four,In stock,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html
Art,The Art Book,32.34,Two,In stock,https://books.toscrape.com/catalogue/the-art-book_490/index.html
Art,Ways of Seeing,39.51,Five,In stock,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html
Psychology,The Lucifer Effect: Understanding How Good People Turn Evil,10.4,One,In stock,https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html
Psychology,The Golden Condom: And Other Essays on Love Lost and Found,39.43,One,In stock,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html
Psychology,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,Three,In stock,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
Psychology,An Unquiet Mind: A Memoir of Moods and Madness,21.3,Three,In stock,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html
Psychology,"Thinking, Fast and Slow",21.14,One,In stock,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
Psychology,Civilization and Its Discontents,59.95,Two,In stock,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html
Psychology,8 Keys to Mental Health Through Exercise,31.04,One,In stock,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html
Autobiography,The Argonauts,10.93,Two,In stock,https://books.toscrape.com/catalogue/the-argonauts_837/index.html
Autobiography,M Train,27.18,One,In stock,https://books.toscrape.com/catalogue/m-train_598/index.html
Autobiography,Lab Girl,40.85,One,In stock,https://books.toscrape.com/catalogue/lab-girl_595/index.html
Autobiography,Approval Junkie: Adventures in Caring Too Much,58.81,Five,In stock,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html
Autobiography,Running with Scissors,12.91,Four,In stock,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html
Autobiography,Me Talk Pretty One Day,57.6,Two,In stock,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html
Autobiography,Lust & Wonder,11.87,Two,In stock,https://books.toscrape.com/catalogue/lust-wonder_191/index.html
Autobiography,Life Without a Recipe,59.04,Five,In stock,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html
Autobiography,A Heartbreaking Work of Staggering Genius,54.29,Five,In stock,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html
Parenting,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,Two,In stock,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html
Adult Fiction,Fifty Shades Freed (Fifty Shades #3),15.36,Five,In stock,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html
Humor,The Long Haul (Diary of a Wimpy Kid #9),44.07,One,In stock,https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html
Humor,Old School (Diary of a Wimpy Kid #10),11.83,Five,In stock,https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html
Humor,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,25.98,Four,In stock,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html
Humor,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",14.75,Five,In stock,https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html
Humor,Dress Your Family in Corduroy and Denim,43.68,Three,In stock,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
Humor,Toddlers Are A**holes: It's Not Your Fault,25.55,One,In stock,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html
Humor,When You Are Engulfed in Flames,30.89,Five,In stock,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
Humor,Naked,31.69,Three,In stock,https://books.toscrape.com/catalogue/naked_197/index.html
Humor,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,Five,In stock,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
Humor,Holidays on Ice,51.07,Two,In stock,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html
Horror,Security,39.25,Two,In stock,https://books.toscrape.com/catalogue/security_925/index.html
Horror,Follow You Home,21.36,One,In stock,https://books.toscrape.com/catalogue/follow-you-home_809/index.html
Horror,The Loney,23.4,One,In stock,https://books.toscrape.com/catalogue/the-loney_756/index.html
Horror,Pet Sematary,10.56,Three,In stock,https://books.toscrape.com/catalogue/pet-sematary_726/index.html
Horror,Doctor Sleep (The Shining #2),40.12,Two,In stock,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html
Horror,Psycho: Sanitarium (Psycho #1.5),36.97,Five,In stock,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
Horror,Can You Keep a Secret? (Fear Street Relaunch #4),48.64,One,In stock,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
Horror,Red Dragon (Hannibal Lecter #1),23.37,Three,In stock,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html
Horror,Dracula the Un-Dead,35.63,Five,In stock,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
Horror,Night Shift (Night Shift #1-20),12.75,Four,In stock,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html
Horror,Needful Things,47.51,Four,In stock,https://books.toscrape.com/catalogue/needful-things_334/index.html
Horror,Misery,34.79,Two,In stock,https://books.toscrape.com/catalogue/misery_332/index.html
Horror,It,25.01,Three,In stock,https://books.toscrape.com/catalogue/it_330/index.html
Horror,'Salem's Lot,49.56,Four,In stock,https://books.toscrape.com/catalogue/salems-lot_309/index.html
Horror,The Stand,57.86,Two,In stock,https://books.toscrape.com/catalogue/the-stand_282/index.html
Horror,The Girl with All the Gifts,49.47,Three,In stock,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
Horror,House of Leaves,54.89,One,In stock,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html
History,Sapiens: A Brief History of Humankind,54.23,Five,In stock,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html
History,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,One,In stock,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html
History,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.73,One,In stock,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html
History,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.28,Two,In stock,https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html
History,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,One,In stock,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html
History,Zealot: The Life and Times of Jesus of Nazareth,24.7,Three,In stock,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html
History,A Distant Mirror: The Calamitous 14th Century,14.58,Three,In stock,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html
History,1491: New Revelations of the Americas Before Columbus,21.8,Three,In stock,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html
History,Brilliant Beacons: A History of the American Lighthouse,11.45,Three,In stock,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html
History,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,Five,In stock,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html
History,A Short History of Nearly Everything,52.4,Five,In stock,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html
History,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,Two,In stock,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html
History,Catherine the Great: Portrait of a Woman,58.55,Four,In stock,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html
History,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,Five,In stock,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html
History,The Hiding Place,55.91,Four,In stock,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html
History,America's War for the Greater Middle East: A Military History,51.22,Two,In stock,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
History,The Guns of August,14.54,Two,In stock,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html
History,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,Two,In stock,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html
Food and Drink,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,Three,In stock,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html
Food and Drink,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",56.41,One,In stock,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html
Food and Drink,My Paris Kitchen: Recipes and Stories,33.37,Two,In stock,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html
Food and Drink,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",14.02,Four,In stock,https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html
Food and Drink,"Layered: Baking, Building, and Styling Spectacular Cakes",40.11,One,In stock,https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html
Food and Drink,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,37.34,Five,In stock,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
Food and Drink,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,37.6,Two,In stock,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
Food and Drink,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,41.25,One,In stock,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html
Food and Drink,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,Three,In stock,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
Food and Drink,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,28.77,Three,In stock,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html
Food and Drink,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",19.55,One,In stock,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html
Food and Drink,Barefoot Contessa Back to Basics,28.01,One,In stock,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html
Food and Drink,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,50.62,Five,In stock,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html
Food and Drink,My Kitchen Year: 136 Recipes That Saved My Life,11.53,Two,In stock,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html
Food and Drink,Everyday Italian: 125 Simple and Delicious Recipes,20.1,Five,In stock,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html
Food and Drink,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,One,In stock,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
Food and Drink,Cravings: Recipes for What You Want to Eat,20.5,Three,In stock,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html
Food and Drink,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,Four,In stock,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
